series_code,price_date,value
SALMON_NOK_KG,2026-03-06,74.562391
SALMON_NOK_KG,2026-03-07,75.667666
SALMON_NOK_KG,2026-03-08,75.428353
SALMON_NOK_KG,2026-03-09,73.787525
SALMON_NOK_KG,2026-03-10,74.812803
SALMON_NOK_KG,2026-03-11,75.397390
SALMON_NOK_KG,2026-03-12,76.238565
SALMON_NOK_KG,2026-03-13,75.235629
SALMON_NOK_KG,2026-03-14,75.030450
SALMON_NOK_KG,2026-03-15,76.261947
SALMON_NOK_KG,2026-03-16,76.704142
SALMON_NOK_KG,2026-03-17,77.651423
SALMON_NOK_KG,2026-03-18,77.291394
SALMON_NOK_KG,2026-03-19,79.777853
SALMON_NOK_KG,2026-03-20,79.707461
SALMON_NOK_KG,2026-03-21,80.178545
SALMON_NOK_KG,2026-03-22,79.670429
SALMON_NOK_KG,2026-03-23,80.458345
SALMON_NOK_KG,2026-03-24,80.568384
SALMON_NOK_KG,2026-03-25,80.766484
SALMON_NOK_KG,2026-03-26,82.038218
SALMON_NOK_KG,2026-03-27,82.366081
SALMON_NOK_KG,2026-03-28,81.869819
SALMON_NOK_KG,2026-03-29,82.882308
SALMON_NOK_KG,2026-03-30,81.497996
SALMON_NOK_KG,2026-03-31,82.522135
SALMON_NOK_KG,2026-04-01,82.618449
SALMON_NOK_KG,2026-04-02,86.037131
SALMON_NOK_KG,2026-04-03,84.653369
SALMON_NOK_KG,2026-04-04,85.290963
SALMON_NOK_KG,2026-04-05,86.184307
SALMON_NOK_KG,2026-04-06,86.096894
SALMON_NOK_KG,2026-04-07,87.576938
SALMON_NOK_KG,2026-04-08,88.158585
SALMON_NOK_KG,2026-04-09,88.250708
SALMON_NOK_KG,2026-04-10,89.835442
SALMON_NOK_KG,2026-04-11,88.118884
SALMON_NOK_KG,2026-04-12,89.001011
SALMON_NOK_KG,2026-04-13,89.754252
SALMON_NOK_KG,2026-04-14,89.767646
SALMON_NOK_KG,2026-04-15,89.024521
SALMON_NOK_KG,2026-04-16,90.403301
SALMON_NOK_KG,2026-04-17,89.167055
SALMON_NOK_KG,2026-04-18,89.046739
SALMON_NOK_KG,2026-04-19,88.746589
SALMON_NOK_KG,2026-04-20,89.187606
SALMON_NOK_KG,2026-04-21,89.783410
SALMON_NOK_KG,2026-04-22,89.675285
SALMON_NOK_KG,2026-04-23,88.521527
SALMON_NOK_KG,2026-04-24,89.177902
SALMON_NOK_KG,2026-04-25,88.385300
SALMON_NOK_KG,2026-04-26,87.793317
SALMON_NOK_KG,2026-04-27,86.597183
SALMON_NOK_KG,2026-04-28,85.937187
SALMON_NOK_KG,2026-04-29,85.485920
SALMON_NOK_KG,2026-04-30,84.734420
SALMON_NOK_KG,2026-05-01,84.847423
SALMON_NOK_KG,2026-05-02,84.698910
SALMON_NOK_KG,2026-05-03,85.581450
SALMON_NOK_KG,2026-05-04,84.738173
SALMON_NOK_KG,2026-05-05,83.824269
SALMON_NOK_KG,2026-05-06,82.970685
SALMON_NOK_KG,2026-05-07,85.758774
SALMON_NOK_KG,2026-05-08,84.629642
SALMON_NOK_KG,2026-05-09,85.793271
SALMON_NOK_KG,2026-05-10,87.816088
SALMON_NOK_KG,2026-05-11,88.061431
SALMON_NOK_KG,2026-05-12,87.065551
SALMON_NOK_KG,2026-05-13,86.974191
SALMON_NOK_KG,2026-05-14,86.886001
SALMON_NOK_KG,2026-05-15,87.592961
SALMON_NOK_KG,2026-05-16,87.635038
SALMON_NOK_KG,2026-05-17,85.807462
SALMON_NOK_KG,2026-05-18,86.167861
SALMON_NOK_KG,2026-05-19,86.365724
SALMON_NOK_KG,2026-05-20,88.628484
SALMON_NOK_KG,2026-05-21,88.683057
SALMON_NOK_KG,2026-05-22,91.026366
SALMON_NOK_KG,2026-05-23,90.041893
SALMON_NOK_KG,2026-05-24,90.087043
SALMON_NOK_KG,2026-05-25,88.816687
SALMON_NOK_KG,2026-05-26,88.448595
SALMON_NOK_KG,2026-05-27,89.790887
SALMON_NOK_KG,2026-05-28,90.715072
SALMON_NOK_KG,2026-05-29,93.444511
SALMON_NOK_KG,2026-05-30,93.769595
SALMON_NOK_KG,2026-05-31,94.344436
SALMON_NOK_KG,2026-06-01,95.610777
SALMON_NOK_KG,2026-06-02,95.844543
SALMON_NOK_KG,2026-06-03,93.916858
SALMON_NOK_KG,2026-06-04,91.541352
SALMON_NOK_KG,2026-06-05,90.912654
SALMON_NOK_KG,2026-06-06,92.987769
SALMON_NOK_KG,2026-06-07,93.605257
SALMON_NOK_KG,2026-06-08,95.399433
SALMON_NOK_KG,2026-06-09,98.172515
SALMON_NOK_KG,2026-06-10,98.388379
SALMON_NOK_KG,2026-06-11,99.249363
SALMON_NOK_KG,2026-06-12,101.141640
SALMON_NOK_KG,2026-06-13,104.065054
SALMON_NOK_KG,2026-06-14,103.933396
SALMON_NOK_KG,2026-06-15,100.513932
SALMON_NOK_KG,2026-06-16,98.874413
SALMON_NOK_KG,2026-06-17,100.740834
SALMON_NOK_KG,2026-06-18,102.761874
SALMON_NOK_KG,2026-06-19,103.762239
SALMON_NOK_KG,2026-06-20,103.894666
SALMON_NOK_KG,2026-06-21,105.266915
SALMON_NOK_KG,2026-06-22,103.975866
SALMON_NOK_KG,2026-06-23,106.048741
SALMON_NOK_KG,2026-06-24,105.488257
SALMON_NOK_KG,2026-06-25,107.629418
SALMON_NOK_KG,2026-06-26,108.884983
SALMON_NOK_KG,2026-06-27,108.725928
SALMON_NOK_KG,2026-06-28,109.308518
SALMON_NOK_KG,2026-06-29,107.720390
SALMON_NOK_KG,2026-06-30,108.416988
SHRIMP_USD_KG,2024-08-01,6.776501
SHRIMP_USD_KG,2024-08-02,6.860352
SHRIMP_USD_KG,2024-08-03,6.811068
SHRIMP_USD_KG,2024-08-04,6.876751
SHRIMP_USD_KG,2024-08-05,6.829825
SHRIMP_USD_KG,2024-08-06,6.906205
SHRIMP_USD_KG,2024-08-07,6.893780
SHRIMP_USD_KG,2024-08-08,6.936956
SHRIMP_USD_KG,2024-08-09,6.892832
SHRIMP_USD_KG,2024-08-10,7.002358
SHRIMP_USD_KG,2024-08-11,6.930309
SHRIMP_USD_KG,2024-08-12,7.003112
SHRIMP_USD_KG,2024-08-13,6.987961
SHRIMP_USD_KG,2024-08-14,6.951821
SHRIMP_USD_KG,2024-08-15,6.905201
SHRIMP_USD_KG,2024-08-16,6.882126
SHRIMP_USD_KG,2024-08-17,6.938970
SHRIMP_USD_KG,2024-08-18,6.864575
SHRIMP_USD_KG,2024-08-19,6.896682
SHRIMP_USD_KG,2024-08-20,6.941845
SHRIMP_USD_KG,2024-08-21,6.970134
SHRIMP_USD_KG,2024-08-22,7.081347
SHRIMP_USD_KG,2024-08-23,7.088532
SHRIMP_USD_KG,2024-08-24,7.139040
SHRIMP_USD_KG,2024-08-25,7.183972
SHRIMP_USD_KG,2024-08-26,7.290396
SHRIMP_USD_KG,2024-08-27,7.261527
SHRIMP_USD_KG,2024-08-28,7.298127
SHRIMP_USD_KG,2024-08-29,7.302746
SHRIMP_USD_KG,2024-08-30,7.257340
SHRIMP_USD_KG,2024-08-31,7.342648
SHRIMP_USD_KG,2024-09-01,7.315918
SHRIMP_USD_KG,2024-09-02,7.176391
SHRIMP_USD_KG,2024-09-03,7.183937
SHRIMP_USD_KG,2024-09-04,7.105612
SHRIMP_USD_KG,2024-09-05,7.088357
SHRIMP_USD_KG,2024-09-06,7.195103
SHRIMP_USD_KG,2024-09-07,7.200554
SHRIMP_USD_KG,2024-09-08,7.262584
SHRIMP_USD_KG,2024-09-09,7.261840
SHRIMP_USD_KG,2024-09-10,7.221236
SHRIMP_USD_KG,2024-09-11,7.091342
SHRIMP_USD_KG,2024-09-12,7.045201
SHRIMP_USD_KG,2024-09-13,7.067572
SHRIMP_USD_KG,2024-09-14,7.067134
SHRIMP_USD_KG,2024-09-15,7.176185
SHRIMP_USD_KG,2024-09-16,7.190069
SHRIMP_USD_KG,2024-09-17,7.164682
SHRIMP_USD_KG,2024-09-18,7.124561
SHRIMP_USD_KG,2024-09-19,7.091327
SHRIMP_USD_KG,2024-09-20,7.165848
SHRIMP_USD_KG,2024-09-21,7.126657
SHRIMP_USD_KG,2024-09-22,7.125126
SHRIMP_USD_KG,2024-09-23,7.132449
SHRIMP_USD_KG,2024-09-24,7.243365
SHRIMP_USD_KG,2024-09-25,7.212738
SHRIMP_USD_KG,2024-09-26,7.237310
SHRIMP_USD_KG,2024-09-27,7.178026
SHRIMP_USD_KG,2024-09-28,7.221622
SHRIMP_USD_KG,2024-09-29,7.275431
SHRIMP_USD_KG,2024-09-30,7.261664
SHRIMP_USD_KG,2024-10-01,7.242007
SHRIMP_USD_KG,2024-10-02,7.279417
SHRIMP_USD_KG,2024-10-03,7.263184
SHRIMP_USD_KG,2024-10-04,7.232632
SHRIMP_USD_KG,2024-10-05,7.238472
SHRIMP_USD_KG,2024-10-06,7.237954
SHRIMP_USD_KG,2024-10-07,7.246291
SHRIMP_USD_KG,2024-10-08,7.268121
SHRIMP_USD_KG,2024-10-09,7.301862
SHRIMP_USD_KG,2024-10-10,7.282003
SHRIMP_USD_KG,2024-10-11,7.120792
SHRIMP_USD_KG,2024-10-12,7.139718
SHRIMP_USD_KG,2024-10-13,7.224513
SHRIMP_USD_KG,2024-10-14,7.238018
SHRIMP_USD_KG,2024-10-15,7.243070
SHRIMP_USD_KG,2024-10-16,7.211628
SHRIMP_USD_KG,2024-10-17,7.192061
SHRIMP_USD_KG,2024-10-18,7.180924
SHRIMP_USD_KG,2024-10-19,7.191313
SHRIMP_USD_KG,2024-10-20,7.219776
SHRIMP_USD_KG,2024-10-21,7.231145
SHRIMP_USD_KG,2024-10-22,7.300409
SHRIMP_USD_KG,2024-10-23,7.342866
SHRIMP_USD_KG,2024-10-24,7.269063
SHRIMP_USD_KG,2024-10-25,7.193828
SHRIMP_USD_KG,2024-10-26,7.129769
SHRIMP_USD_KG,2024-10-27,7.110775
SHRIMP_USD_KG,2024-10-28,7.088597
SHRIMP_USD_KG,2024-10-29,7.080253
SHRIMP_USD_KG,2024-10-30,7.061493
SHRIMP_USD_KG,2024-10-31,7.087365
SHRIMP_USD_KG,2024-11-01,7.131077
SHRIMP_USD_KG,2024-11-02,7.209539
SHRIMP_USD_KG,2024-11-03,7.203418
SHRIMP_USD_KG,2024-11-04,7.213746
SHRIMP_USD_KG,2024-11-05,7.172782
SHRIMP_USD_KG,2024-11-06,7.222189
SHRIMP_USD_KG,2024-11-07,7.248361
SHRIMP_USD_KG,2024-11-08,7.304896
SHRIMP_USD_KG,2024-11-09,7.294838
SHRIMP_USD_KG,2024-11-10,7.256751
SHRIMP_USD_KG,2024-11-11,7.378379
SHRIMP_USD_KG,2024-11-12,7.372252
SHRIMP_USD_KG,2024-11-13,7.464896
SHRIMP_USD_KG,2024-11-14,7.438462
SHRIMP_USD_KG,2024-11-15,7.468581
SHRIMP_USD_KG,2024-11-16,7.442023
SHRIMP_USD_KG,2024-11-17,7.477595
SHRIMP_USD_KG,2024-11-18,7.476872
SHRIMP_USD_KG,2024-11-19,7.344279
SHRIMP_USD_KG,2024-11-20,7.284281
SHRIMP_USD_KG,2024-11-21,7.237684
SHRIMP_USD_KG,2024-11-22,7.258518
SHRIMP_USD_KG,2024-11-23,7.337268
SHRIMP_USD_KG,2024-11-24,7.220117
SHRIMP_USD_KG,2024-11-25,7.236873
SHRIMP_USD_KG,2024-11-26,7.304803
SHRIMP_USD_KG,2024-11-27,7.269541
SHRIMP_USD_KG,2024-11-28,7.268338
SHRIMP_USD_KG,2024-11-29,7.233004
SHRIMP_USD_KG,2024-11-30,7.284419
SHRIMP_USD_KG,2024-12-01,7.351867
SHRIMP_USD_KG,2024-12-02,7.278994
SHRIMP_USD_KG,2024-12-03,7.162367
SHRIMP_USD_KG,2024-12-04,7.183765
SHRIMP_USD_KG,2024-12-05,7.228517
SHRIMP_USD_KG,2024-12-06,7.335225
SHRIMP_USD_KG,2024-12-07,7.276101
SHRIMP_USD_KG,2024-12-08,7.312085
SHRIMP_USD_KG,2024-12-09,7.310663
SHRIMP_USD_KG,2024-12-10,7.305270
SHRIMP_USD_KG,2024-12-11,7.276386
SHRIMP_USD_KG,2024-12-12,7.300722
SHRIMP_USD_KG,2024-12-13,7.293275
SHRIMP_USD_KG,2024-12-14,7.232922
SHRIMP_USD_KG,2024-12-15,7.330080
SHRIMP_USD_KG,2024-12-16,7.320437
SHRIMP_USD_KG,2024-12-17,7.352547
SHRIMP_USD_KG,2024-12-18,7.363133
SHRIMP_USD_KG,2024-12-19,7.343986
SHRIMP_USD_KG,2024-12-20,7.420325
SHRIMP_USD_KG,2024-12-21,7.379583
SHRIMP_USD_KG,2024-12-22,7.433375
SHRIMP_USD_KG,2024-12-23,7.380163
SHRIMP_USD_KG,2024-12-24,7.346193
SHRIMP_USD_KG,2024-12-25,7.424541
SHRIMP_USD_KG,2024-12-26,7.322773
SHRIMP_USD_KG,2024-12-27,7.431789
SHRIMP_USD_KG,2024-12-28,7.374109
SHRIMP_USD_KG,2024-12-29,7.446809
SHRIMP_USD_KG,2024-12-30,7.354600
SHRIMP_USD_KG,2024-12-31,7.330875
SHRIMP_USD_KG,2025-01-01,7.407655
SHRIMP_USD_KG,2025-01-02,7.398193
SHRIMP_USD_KG,2025-01-03,7.340740
SHRIMP_USD_KG,2025-01-04,7.387223
SHRIMP_USD_KG,2025-01-05,7.399145
SHRIMP_USD_KG,2025-01-06,7.354432
SHRIMP_USD_KG,2025-01-07,7.310236
SHRIMP_USD_KG,2025-01-08,7.290467
SHRIMP_USD_KG,2025-01-09,7.342760
SHRIMP_USD_KG,2025-01-10,7.305468
SHRIMP_USD_KG,2025-01-11,7.350453
SHRIMP_USD_KG,2025-01-12,7.302403
SHRIMP_USD_KG,2025-01-13,7.219816
SHRIMP_USD_KG,2025-01-14,7.189493
SHRIMP_USD_KG,2025-01-15,7.172711
SHRIMP_USD_KG,2025-01-16,7.200000
SHRIMP_USD_KG,2025-01-17,7.247769
SHRIMP_USD_KG,2025-01-18,7.146346
SHRIMP_USD_KG,2025-01-19,7.216526
SHRIMP_USD_KG,2025-01-20,7.205542
SHRIMP_USD_KG,2025-01-21,7.241932
SHRIMP_USD_KG,2025-01-22,7.164845
SHRIMP_USD_KG,2025-01-23,7.117829
SHRIMP_USD_KG,2025-01-24,7.195333
SHRIMP_USD_KG,2025-01-25,7.178960
SHRIMP_USD_KG,2025-01-26,7.333153
SHRIMP_USD_KG,2025-01-27,7.287216
SHRIMP_USD_KG,2025-01-28,7.288701
SHRIMP_USD_KG,2025-01-29,7.374436
SHRIMP_USD_KG,2025-01-30,7.289889
SHRIMP_USD_KG,2025-01-31,7.289500
SHRIMP_USD_KG,2025-02-01,7.334019
SHRIMP_USD_KG,2025-02-02,7.318024
SHRIMP_USD_KG,2025-02-03,7.324570
SHRIMP_USD_KG,2025-02-04,7.260326
SHRIMP_USD_KG,2025-02-05,7.169655
SHRIMP_USD_KG,2025-02-06,7.198754
SHRIMP_USD_KG,2025-02-07,7.105342
SHRIMP_USD_KG,2025-02-08,7.070434
SHRIMP_USD_KG,2025-02-09,7.076250
SHRIMP_USD_KG,2025-02-10,7.127549
SHRIMP_USD_KG,2025-02-11,7.148930
SHRIMP_USD_KG,2025-02-12,7.107207
SHRIMP_USD_KG,2025-02-13,7.157586
SHRIMP_USD_KG,2025-02-14,7.111593
SHRIMP_USD_KG,2025-02-15,7.146790
SHRIMP_USD_KG,2025-02-16,7.218499
SHRIMP_USD_KG,2025-02-17,7.196386
SHRIMP_USD_KG,2025-02-18,7.192995
SHRIMP_USD_KG,2025-02-19,7.141070
SHRIMP_USD_KG,2025-02-20,7.091553
SHRIMP_USD_KG,2025-02-21,7.083947
SHRIMP_USD_KG,2025-02-22,7.096804
SHRIMP_USD_KG,2025-02-23,7.063007
SHRIMP_USD_KG,2025-02-24,7.043029
SHRIMP_USD_KG,2025-02-25,7.068905
SHRIMP_USD_KG,2025-02-26,7.059743
SHRIMP_USD_KG,2025-02-27,7.062352
SHRIMP_USD_KG,2025-02-28,7.069074
SHRIMP_USD_KG,2025-03-01,7.091350
SHRIMP_USD_KG,2025-03-02,7.173492
SHRIMP_USD_KG,2025-03-03,7.220783
SHRIMP_USD_KG,2025-03-04,7.125475
SHRIMP_USD_KG,2025-03-05,7.090723
SHRIMP_USD_KG,2025-03-06,7.011224
SHRIMP_USD_KG,2025-03-07,7.002840
SHRIMP_USD_KG,2025-03-08,7.019161
SHRIMP_USD_KG,2025-03-09,7.087462
SHRIMP_USD_KG,2025-03-10,7.126372
SHRIMP_USD_KG,2025-03-11,7.015962
SHRIMP_USD_KG,2025-03-12,6.967863
SHRIMP_USD_KG,2025-03-13,6.918355
SHRIMP_USD_KG,2025-03-14,6.866514
SHRIMP_USD_KG,2025-03-15,6.979903
SHRIMP_USD_KG,2025-03-16,6.880914
SHRIMP_USD_KG,2025-03-17,6.952302
SHRIMP_USD_KG,2025-03-18,7.034427
SHRIMP_USD_KG,2025-03-19,6.989480
SHRIMP_USD_KG,2025-03-20,7.029671
SHRIMP_USD_KG,2025-03-21,7.039879
SHRIMP_USD_KG,2025-03-22,7.024954
SHRIMP_USD_KG,2025-03-23,7.002134
SHRIMP_USD_KG,2025-03-24,6.977758
SHRIMP_USD_KG,2025-03-25,7.041182
SHRIMP_USD_KG,2025-03-26,7.043378
SHRIMP_USD_KG,2025-03-27,7.044461
SHRIMP_USD_KG,2025-03-28,7.106357
SHRIMP_USD_KG,2025-03-29,7.169238
SHRIMP_USD_KG,2025-03-30,7.172278
SHRIMP_USD_KG,2025-03-31,7.173741
SHRIMP_USD_KG,2025-04-01,7.119517
SHRIMP_USD_KG,2025-04-02,6.984956
SHRIMP_USD_KG,2025-04-03,7.048704
SHRIMP_USD_KG,2025-04-04,7.090087
SHRIMP_USD_KG,2025-04-05,7.045907
SHRIMP_USD_KG,2025-04-06,6.993212
SHRIMP_USD_KG,2025-04-07,6.966778
SHRIMP_USD_KG,2025-04-08,7.046079
SHRIMP_USD_KG,2025-04-09,7.085909
SHRIMP_USD_KG,2025-04-10,7.139038
SHRIMP_USD_KG,2025-04-11,7.225483
SHRIMP_USD_KG,2025-04-12,7.282601
SHRIMP_USD_KG,2025-04-13,7.344057
SHRIMP_USD_KG,2025-04-14,7.301543
SHRIMP_USD_KG,2025-04-15,7.300332
SHRIMP_USD_KG,2025-04-16,7.270743
SHRIMP_USD_KG,2025-04-17,7.301041
SHRIMP_USD_KG,2025-04-18,7.252591
SHRIMP_USD_KG,2025-04-19,7.142000
SHRIMP_USD_KG,2025-04-20,7.100601
SHRIMP_USD_KG,2025-04-21,7.096309
SHRIMP_USD_KG,2025-04-22,7.150825
SHRIMP_USD_KG,2025-04-23,7.124027
SHRIMP_USD_KG,2025-04-24,7.146317
SHRIMP_USD_KG,2025-04-25,7.150883
SHRIMP_USD_KG,2025-04-26,7.139294
SHRIMP_USD_KG,2025-04-27,7.180263
SHRIMP_USD_KG,2025-04-28,7.196719
SHRIMP_USD_KG,2025-04-29,7.174130
SHRIMP_USD_KG,2025-04-30,7.203171
SHRIMP_USD_KG,2025-05-01,7.199300
SHRIMP_USD_KG,2025-05-02,7.176271
SHRIMP_USD_KG,2025-05-03,7.038127
SHRIMP_USD_KG,2025-05-04,7.219931
SHRIMP_USD_KG,2025-05-05,7.127500
SHRIMP_USD_KG,2025-05-06,7.213583
SHRIMP_USD_KG,2025-05-07,7.192451
SHRIMP_USD_KG,2025-05-08,7.123767
SHRIMP_USD_KG,2025-05-09,7.090595
SHRIMP_USD_KG,2025-05-10,7.106738
SHRIMP_USD_KG,2025-05-11,7.124439
SHRIMP_USD_KG,2025-05-12,7.100667
SHRIMP_USD_KG,2025-05-13,7.180769
SHRIMP_USD_KG,2025-05-14,7.261444
SHRIMP_USD_KG,2025-05-15,7.192196
SHRIMP_USD_KG,2025-05-16,7.257419
SHRIMP_USD_KG,2025-05-17,7.293597
SHRIMP_USD_KG,2025-05-18,7.309494
SHRIMP_USD_KG,2025-05-19,7.314778
SHRIMP_USD_KG,2025-05-20,7.294928
SHRIMP_USD_KG,2025-05-21,7.231001
SHRIMP_USD_KG,2025-05-22,7.225576
SHRIMP_USD_KG,2025-05-23,7.287614
SHRIMP_USD_KG,2025-05-24,7.193475
SHRIMP_USD_KG,2025-05-25,7.230086
SHRIMP_USD_KG,2025-05-26,7.152281
SHRIMP_USD_KG,2025-05-27,7.206142
SHRIMP_USD_KG,2025-05-28,7.188627
SHRIMP_USD_KG,2025-05-29,7.261364
SHRIMP_USD_KG,2025-05-30,7.240337
SHRIMP_USD_KG,2025-05-31,7.193712
SHRIMP_USD_KG,2025-06-01,7.271647
SHRIMP_USD_KG,2025-06-02,7.287840
SHRIMP_USD_KG,2025-06-03,7.241945
SHRIMP_USD_KG,2025-06-04,7.212275
SHRIMP_USD_KG,2025-06-05,7.223047
SHRIMP_USD_KG,2025-06-06,7.200905
SHRIMP_USD_KG,2025-06-07,7.239965
SHRIMP_USD_KG,2025-06-08,7.171467
SHRIMP_USD_KG,2025-06-09,7.108075
SHRIMP_USD_KG,2025-06-10,7.088660
SHRIMP_USD_KG,2025-06-11,7.170780
SHRIMP_USD_KG,2025-06-12,7.196815
SHRIMP_USD_KG,2025-06-13,7.102145
SHRIMP_USD_KG,2025-06-14,7.112753
SHRIMP_USD_KG,2025-06-15,7.163772
SHRIMP_USD_KG,2025-06-16,7.080794
SHRIMP_USD_KG,2025-06-17,7.102648
SHRIMP_USD_KG,2025-06-18,7.061841
SHRIMP_USD_KG,2025-06-19,7.092578
SHRIMP_USD_KG,2025-06-20,6.977259
SHRIMP_USD_KG,2025-06-21,6.944866
SHRIMP_USD_KG,2025-06-22,7.016053
SHRIMP_USD_KG,2025-06-23,6.859326
SHRIMP_USD_KG,2025-06-24,6.904594
SHRIMP_USD_KG,2025-06-25,6.972323
SHRIMP_USD_KG,2025-06-26,6.997540
SHRIMP_USD_KG,2025-06-27,6.962928
SHRIMP_USD_KG,2025-06-28,6.981999
SHRIMP_USD_KG,2025-06-29,6.913859
SHRIMP_USD_KG,2025-06-30,6.888308
SHRIMP_USD_KG,2025-07-01,6.907829
SHRIMP_USD_KG,2025-07-02,6.930298
SHRIMP_USD_KG,2025-07-03,6.989912
SHRIMP_USD_KG,2025-07-04,6.923382
SHRIMP_USD_KG,2025-07-05,6.989031
SHRIMP_USD_KG,2025-07-06,7.019798
SHRIMP_USD_KG,2025-07-07,7.053173
SHRIMP_USD_KG,2025-07-08,7.058635
SHRIMP_USD_KG,2025-07-09,7.045958
SHRIMP_USD_KG,2025-07-10,7.002976
SHRIMP_USD_KG,2025-07-11,7.054317
SHRIMP_USD_KG,2025-07-12,7.047314
SHRIMP_USD_KG,2025-07-13,7.118906
SHRIMP_USD_KG,2025-07-14,7.025939
SHRIMP_USD_KG,2025-07-15,7.098272
SHRIMP_USD_KG,2025-07-16,7.087663
SHRIMP_USD_KG,2025-07-17,7.073987
SHRIMP_USD_KG,2025-07-18,7.051467
SHRIMP_USD_KG,2025-07-19,7.188788
SHRIMP_USD_KG,2025-07-20,7.178499
SHRIMP_USD_KG,2025-07-21,7.210192
SHRIMP_USD_KG,2025-07-22,7.257638
SHRIMP_USD_KG,2025-07-23,7.256297
SHRIMP_USD_KG,2025-07-24,7.234930
SHRIMP_USD_KG,2025-07-25,7.215754
SHRIMP_USD_KG,2025-07-26,7.128986
SHRIMP_USD_KG,2025-07-27,7.157445
SHRIMP_USD_KG,2025-07-28,7.196300
SHRIMP_USD_KG,2025-07-29,7.165341
SHRIMP_USD_KG,2025-07-30,7.231467
SHRIMP_USD_KG,2025-07-31,7.181576
SHRIMP_USD_KG,2025-08-01,7.229892
SHRIMP_USD_KG,2025-08-02,7.267491
SHRIMP_USD_KG,2025-08-03,7.257810
SHRIMP_USD_KG,2025-08-04,7.229402
SHRIMP_USD_KG,2025-08-05,7.297302
SHRIMP_USD_KG,2025-08-06,7.239290
SHRIMP_USD_KG,2025-08-07,7.257953
SHRIMP_USD_KG,2025-08-08,7.381622
SHRIMP_USD_KG,2025-08-09,7.483147
SHRIMP_USD_KG,2025-08-10,7.512082
SHRIMP_USD_KG,2025-08-11,7.519274
SHRIMP_USD_KG,2025-08-12,7.519177
SHRIMP_USD_KG,2025-08-13,7.668510
SHRIMP_USD_KG,2025-08-14,7.651827
SHRIMP_USD_KG,2025-08-15,7.718795
SHRIMP_USD_KG,2025-08-16,7.676289
SHRIMP_USD_KG,2025-08-17,7.739125
SHRIMP_USD_KG,2025-08-18,7.803660
SHRIMP_USD_KG,2025-08-19,7.874344
SHRIMP_USD_KG,2025-08-20,7.830151
SHRIMP_USD_KG,2025-08-21,7.757221
SHRIMP_USD_KG,2025-08-22,7.608435
SHRIMP_USD_KG,2025-08-23,7.542310
SHRIMP_USD_KG,2025-08-24,7.590049
SHRIMP_USD_KG,2025-08-25,7.630782
SHRIMP_USD_KG,2025-08-26,7.610950
SHRIMP_USD_KG,2025-08-27,7.581718
SHRIMP_USD_KG,2025-08-28,7.609467
SHRIMP_USD_KG,2025-08-29,7.600062
SHRIMP_USD_KG,2025-08-30,7.631031
SHRIMP_USD_KG,2025-08-31,7.566082
SHRIMP_USD_KG,2025-09-01,7.574752
SHRIMP_USD_KG,2025-09-02,7.611771
SHRIMP_USD_KG,2025-09-03,7.660116
SHRIMP_USD_KG,2025-09-04,7.695892
SHRIMP_USD_KG,2025-09-05,7.641537
SHRIMP_USD_KG,2025-09-06,7.591349
SHRIMP_USD_KG,2025-09-07,7.598644
SHRIMP_USD_KG,2025-09-08,7.629918
SHRIMP_USD_KG,2025-09-09,7.611035
SHRIMP_USD_KG,2025-09-10,7.700487
SHRIMP_USD_KG,2025-09-11,7.635841
SHRIMP_USD_KG,2025-09-12,7.579447
SHRIMP_USD_KG,2025-09-13,7.644012
SHRIMP_USD_KG,2025-09-14,7.610475
SHRIMP_USD_KG,2025-09-15,7.688860
SHRIMP_USD_KG,2025-09-16,7.695038
SHRIMP_USD_KG,2025-09-17,7.704798
SHRIMP_USD_KG,2025-09-18,7.731252
SHRIMP_USD_KG,2025-09-19,7.693145
SHRIMP_USD_KG,2025-09-20,7.644166
SHRIMP_USD_KG,2025-09-21,7.593361
SHRIMP_USD_KG,2025-09-22,7.565996
SHRIMP_USD_KG,2025-09-23,7.521321
SHRIMP_USD_KG,2025-09-24,7.526170
SHRIMP_USD_KG,2025-09-25,7.536668
SHRIMP_USD_KG,2025-09-26,7.667692
SHRIMP_USD_KG,2025-09-27,7.545867
SHRIMP_USD_KG,2025-09-28,7.518140
SHRIMP_USD_KG,2025-09-29,7.601466
SHRIMP_USD_KG,2025-09-30,7.519192
SHRIMP_USD_KG,2025-10-01,7.561985
SHRIMP_USD_KG,2025-10-02,7.583053
SHRIMP_USD_KG,2025-10-03,7.543833
SHRIMP_USD_KG,2025-10-04,7.538978
SHRIMP_USD_KG,2025-10-05,7.492057
SHRIMP_USD_KG,2025-10-06,7.545361
SHRIMP_USD_KG,2025-10-07,7.687325
SHRIMP_USD_KG,2025-10-08,7.665732
SHRIMP_USD_KG,2025-10-09,7.759392
SHRIMP_USD_KG,2025-10-10,7.767912
SHRIMP_USD_KG,2025-10-11,7.771025
SHRIMP_USD_KG,2025-10-12,7.743076
SHRIMP_USD_KG,2025-10-13,7.659543
SHRIMP_USD_KG,2025-10-14,7.642368
SHRIMP_USD_KG,2025-10-15,7.662608
SHRIMP_USD_KG,2025-10-16,7.591195
SHRIMP_USD_KG,2025-10-17,7.576744
SHRIMP_USD_KG,2025-10-18,7.575575
SHRIMP_USD_KG,2025-10-19,7.621425
SHRIMP_USD_KG,2025-10-20,7.591389
SHRIMP_USD_KG,2025-10-21,7.589081
